mileage,Age,stroke_values,Light Type,price
56900,13,4 stroke,Double Light,680000
89562,20,2 stroke,Single Light,495000
65000,16,4 stroke,Single Light,560000
35000,8,4 stroke,Double Light,1000000
77000,10,4 stroke,Double Light,850000
65000,7,4 stroke,Double Light,1065000
45000,9,4 stroke,Double Light,975000
50000,20,2 stroke,Single Light,400000
110000,12,4 stroke,Double Light,758000
32154,20,2 stroke,Single Light,380000
73000,17,2 stroke,Single Light,675000
50000,15,4 stroke,Single Light,625000
23231,18,2 stroke,Single Light,550000
65000,14,4 stroke,Double Light,650000
100000,17,2 stroke,Single Light,483000
65000,12,4 stroke,Double Light,785000
45000,28,2 stroke,Single Light,275000
45000,19,2 stroke,Single Light,415000
58300,6,4 stroke,Double Light,1050000
54431,9,4 stroke,Double Light,870000
57000,19,2 stroke,Single Light,395000
53352,28,2 stroke,Single Light,220000
34334,6,4 stroke,Double Light,1085000
88000,7,4 stroke,Double Light,1030000
23152,19,2 stroke,Single Light,445000
42569,8,4 stroke,Double Light,995000
30000,8,4 stroke,Double Light,775000
34000,8,4 stroke,Double Light,1250000
50000,18,4 stroke,Single Light,635000
25000,18,4 stroke,Single Light,530000
68000,35,2 stroke,Single Light,290000
65223,11,4 stroke,Double Light,825000
12345,11,4 stroke,Double Light,580000
76548,12,4 stroke,Double Light,795000
67542,12,4 stroke,Double Light,765000
45000,9,4 stroke,Double Light,920000
40000,15,4 stroke,Single Light,570000
100000,17,4 stroke,Single Light,443000
45000,11,4 stroke,Double Light,765000
65000,20,2 stroke,Single Light,478000
12000,9,4 stroke,Double Light,800000
65000,9,4 stroke,Double Light,891500
63000,8,4 stroke,Double Light,952000
100000,18,4 stroke,Single Light,513000
12000,14,4 stroke,Double Light,630000
98000,12,4 stroke,Double Light,890000
55343,17,2 stroke,Single Light,590000
30000,18,4 stroke,Single Light,600000
35000,12,4 stroke,Double Light,830000
77000,8,4 stroke,Double Light,990000
74512,9,4 stroke,Double Light,850000
30000,13,4 stroke,Double Light,785000
79000,8,4 stroke,Double Light,915000
32131,8,4 stroke,Double Light,940000
74100,11,4 stroke,Double Light,810000
75000,20,2 stroke,Single Light,520000
12032,12,4 stroke,Double Light,990000
34424,14,4 stroke,Double Light,730000
25145,20,2 stroke,Single Light,425000
20000,12,4 stroke,Double Light,855000
73000,8,4 stroke,Double Light,895000
65000,11,4 stroke,Double Light,670000
52377,19,2 stroke,Single Light,495000
66000,8,4 stroke,Double Light,780000
38250,16,4 stroke,Single Light,610000
85622,12,4 stroke,Double Light,855000
60000,27,2 stroke,Single Light,325000
25000,11,4 stroke,Double Light,815000
65485,15,4 stroke,Single Light,620000
38000,11,4 stroke,Double Light,810000
24000,4,4 stroke,Double Light,1370000
40000,9,4 stroke,Double Light,1000000
35000,12,4 stroke,Double Light,780000
53644,14,4 stroke,Double Light,890000
53270,20,2 stroke,Single Light,480000
25000,14,4 stroke,Double Light,700000
44431,13,4 stroke,Double Light,780000
20000,27,2 stroke,Single Light,318000
49000,10,4 stroke,Double Light,835000
75100,10,4 stroke,Double Light,1000000
16000,3,4 stroke,Double Light,1580000
46215,11,4 stroke,Double Light,810000
12345,18,2 stroke,Single Light,385000
50000,13,4 stroke,Double Light,760000
123456,26,2 stroke,Single Light,300000
80000,17,4 stroke,Single Light,600000
39000,19,2 stroke,Single Light,665000
43000,6,4 stroke,Double Light,1250000
25000,20,2 stroke,Single Light,600000
45000,8,4 stroke,Double Light,830000
45000,24,2 stroke,Single Light,335000
70000,10,4 stroke,Double Light,760000
53000,3,4 stroke,Double Light,1175000
20000,18,2 stroke,Single Light,365000
43000,12,4 stroke,Double Light,840000
52000,3,4 stroke,Double Light,1420000
5000,17,2 stroke,Single Light,730000
75240,12,4 stroke,Double Light,920000
55000,13,4 stroke,Double Light,730000
45424,17,2 stroke,Single Light,575000
50400,33,2 stroke,Single Light,300000
65000,11,4 stroke,Double Light,720000
36000,7,4 stroke,Double Light,1200000
180000,19,2 stroke,Single Light,600000
52253,11,4 stroke,Double Light,730000
40000,6,4 stroke,Double Light,1220000
100000,18,4 stroke,Single Light,460000
32560,25,2 stroke,Single Light,375000
41500,10,4 stroke,Double Light,875000
55000,12,4 stroke,Double Light,810000
42160,20,2 stroke,Single Light,470000
45800,10,4 stroke,Double Light,830000
74451,15,4 stroke,Single Light,700000
65000,18,4 stroke,Single Light,390000
63000,10,4 stroke,Double Light,890000
53000,7,4 stroke,Double Light,1050000
19274,18,4 stroke,Single Light,673300
55310,3,4 stroke,Double Light,1050000
23300,12,4 stroke,Double Light,785000
66000,5,4 stroke,Double Light,1095000
53264,7,4 stroke,Double Light,1090000
55000,5,4 stroke,Double Light,1200000
35000,17,2 stroke,Single Light,555000
56223,16,4 stroke,Single Light,500000
76548,8,4 stroke,Double Light,975000
45000,17,2 stroke,Single Light,610000
32000,5,4 stroke,Double Light,1215000
64000,27,2 stroke,Single Light,380000
77000,8,4 stroke,Double Light,880000
89563,18,4 stroke,Single Light,585000
43954,9,4 stroke,Double Light,975000
94623,11,4 stroke,Double Light,835000
22800,11,4 stroke,Double Light,875000
70000,9,4 stroke,Double Light,815000
55000,8,4 stroke,Double Light,925000
30000,11,4 stroke,Double Light,980000
67000,13,4 stroke,Double Light,650000
70000,28,2 stroke,Single Light,310000
45000,12,4 stroke,Double Light,775000
50000,11,4 stroke,Double Light,820000
39000,25,2 stroke,Single Light,325000
35000,9,4 stroke,Double Light,1010000
65000,8,4 stroke,Double Light,725000
44311,16,4 stroke,Single Light,670000
65454,15,4 stroke,Single Light,595000
20000,7,4 stroke,Double Light,1150000
78000,7,4 stroke,Double Light,1320000
80000,8,4 stroke,Double Light,840000
52690,15,4 stroke,Single Light,620000
45000,11,4 stroke,Double Light,800000
37000,8,4 stroke,Double Light,1040000
65000,17,2 stroke,Single Light,480000
60000,13,4 stroke,Double Light,600000
18369,15,4 stroke,Single Light,560000
32554,11,4 stroke,Double Light,830000
65326,13,4 stroke,Double Light,690000
34000,8,4 stroke,Double Light,840000
16620,11,4 stroke,Double Light,760000
75000,7,4 stroke,Double Light,1175000
55300,9,4 stroke,Double Light,895000
76350,13,4 stroke,Double Light,740000
21000,9,4 stroke,Double Light,1125000
56000,4,4 stroke,Double Light,1320000
20000,20,2 stroke,Single Light,530000
65000,25,2 stroke,Single Light,365000
42568,10,4 stroke,Double Light,850000
74800,8,4 stroke,Double Light,980000
60000,15,4 stroke,Single Light,610000
89564,7,4 stroke,Double Light,1180000
4800,3,4 stroke,Double Light,1080000
67800,12,4 stroke,Double Light,740000
111109,14,4 stroke,Double Light,680000
45000,11,4 stroke,Double Light,760000
58745,20,2 stroke,Single Light,500000
75000,14,4 stroke,Double Light,680000
65000,15,4 stroke,Single Light,620000
45000,11,4 stroke,Double Light,850000
42668,11,4 stroke,Double Light,770000
33000,27,2 stroke,Single Light,285000
33000,14,4 stroke,Double Light,680000
50000,17,4 stroke,Single Light,590000
42569,12,4 stroke,Double Light,860000
47000,19,2 stroke,Single Light,485000
99000,15,4 stroke,Single Light,580000
39927,12,4 stroke,Double Light,800000
85623,10,4 stroke,Double Light,880000
36000,8,4 stroke,Double Light,935000
53353,17,4 stroke,Single Light,588000
56000,11,4 stroke,Double Light,750000
38000,20,2 stroke,Single Light,435000
42424,10,4 stroke,Double Light,895000
68320,14,4 stroke,Double Light,640000
200000,25,2 stroke,Single Light,250000
17000,11,4 stroke,Double Light,1020000
50000,13,4 stroke,Double Light,725000
65000,8,4 stroke,Double Light,1020000
63000,19,2 stroke,Single Light,450000
45000,8,4 stroke,Double Light,960000
20711,8,4 stroke,Double Light,930000
78600,11,4 stroke,Double Light,920000
85423,25,2 stroke,Single Light,398000
50000,10,4 stroke,Double Light,775000
100000,15,4 stroke,Single Light,530000
70000,12,4 stroke,Double Light,820000
75422,15,4 stroke,Single Light,600000
30000,10,4 stroke,Double Light,840000
100000,18,4 stroke,Single Light,493000
23000,7,4 stroke,Double Light,1200000
26580,8,4 stroke,Double Light,1100000
50000,13,4 stroke,Double Light,655000
20000,19,2 stroke,Single Light,500000
64000,4,4 stroke,Double Light,1325000
45000,11,4 stroke,Double Light,865000
89000,9,4 stroke,Double Light,975000
52398,15,4 stroke,Single Light,720000
65000,10,4 stroke,Double Light,880000
46899,10,4 stroke,Double Light,875000
35879,17,2 stroke,Single Light,675000
14186,7,4 stroke,Double Light,1075000
50000,14,4 stroke,Double Light,385000
44331,9,4 stroke,Double Light,960000
12588,10,4 stroke,Double Light,950000
32152,5,4 stroke,Double Light,1330000
40000,9,4 stroke,Double Light,1000000
45000,10,4 stroke,Double Light,1100000
32152,14,4 stroke,Double Light,775000
87000,19,2 stroke,Single Light,650000
38490,6,4 stroke,Double Light,900000
52689,9,4 stroke,Double Light,960000
32152,8,4 stroke,Double Light,1090000
84512,7,4 stroke,Double Light,965000
50000,19,2 stroke,Single Light,495000
60666,17,4 stroke,Single Light,555000
38000,12,4 stroke,Double Light,750000
100000,8,4 stroke,Double Light,930000
54753,17,4 stroke,Single Light,630000
12345,13,4 stroke,Double Light,500000
40000,10,4 stroke,Double Light,760000
25000,13,4 stroke,Double Light,700000
12345,16,4 stroke,Single Light,460000
44243,15,4 stroke,Single Light,615000
35000,4,4 stroke,Double Light,1400000
25000,4,4 stroke,Double Light,1200000
78000,9,4 stroke,Double Light,745000
44311,5,4 stroke,Double Light,1250000
60000,12,4 stroke,Double Light,830000
45000,11,4 stroke,Double Light,850000
54000,16,4 stroke,Single Light,475000
20000,12,4 stroke,Double Light,765009
25000,12,4 stroke,Double Light,825000
35000,11,4 stroke,Double Light,825000
54842,10,4 stroke,Double Light,990000
75000,15,4 stroke,Single Light,630000
12345,18,2 stroke,Single Light,500000
50000,7,4 stroke,Double Light,1294000
85624,11,4 stroke,Double Light,790000
50000,15,4 stroke,Single Light,590000
20000,15,4 stroke,Single Light,800000
73620,8,4 stroke,Double Light,1020000
45000,20,2 stroke,Single Light,460000
67800,12,4 stroke,Double Light,750000
50000,18,4 stroke,Single Light,600000
40000,16,4 stroke,Single Light,720000
115000,25,2 stroke,Single Light,490000
100000,8,4 stroke,Double Light,965000
100000,18,2 stroke,Single Light,513000
55000,8,4 stroke,Double Light,915000
39000,20,2 stroke,Single Light,540000
54000,18,4 stroke,Single Light,540000
45000,9,4 stroke,Double Light,970000
32152,12,4 stroke,Double Light,585000
50000,16,4 stroke,Single Light,513000
45000,12,4 stroke,Double Light,725000
67500,12,4 stroke,Double Light,860000
89567,19,2 stroke,Single Light,475000
32321,9,4 stroke,Double Light,895000
43000,12,4 stroke,Double Light,750000
40000,7,4 stroke,Double Light,1025000
65927,11,4 stroke,Double Light,750000
35000,5,4 stroke,Double Light,1250000
33000,25,2 stroke,Single Light,295000
28000,11,4 stroke,Double Light,900000
68000,13,4 stroke,Double Light,680000
50000,10,4 stroke,Double Light,980000
43313,8,4 stroke,Double Light,995000
30224,8,4 stroke,Double Light,1235000
125000,22,2 stroke,Single Light,490000
128000,16,4 stroke,Single Light,430000
60000,12,4 stroke,Double Light,850000
25000,13,4 stroke,Double Light,880000
60000,12,4 stroke,Double Light,780000
32134,29,2 stroke,Single Light,228000
49000,9,4 stroke,Double Light,1150000
74512,13,4 stroke,Double Light,545000
32000,20,2 stroke,Single Light,425000
32154,22,2 stroke,Single Light,450000
50000,5,4 stroke,Double Light,1500000
28000,8,4 stroke,Double Light,1030000
39000,5,4 stroke,Double Light,1200000
57845,17,2 stroke,Single Light,375000
87000,18,2 stroke,Single Light,620000
89562,23,2 stroke,Single Light,390000
65485,18,4 stroke,Single Light,555000
60000,17,4 stroke,Single Light,535000
44331,9,4 stroke,Double Light,935000
79291,7,4 stroke,Double Light,1050000
35000,10,4 stroke,Double Light,975000
47000,5,4 stroke,Double Light,1200000
45000,18,2 stroke,Single Light,490000
35000,14,4 stroke,Double Light,580000
21848,8,4 stroke,Double Light,960000
20000,27,2 stroke,Single Light,320000
40000,6,4 stroke,Double Light,1100000
45000,16,4 stroke,Single Light,630000
35000,9,4 stroke,Double Light,870000
20000,12,4 stroke,Double Light,890000
75800,10,4 stroke,Double Light,930000
125000,18,4 stroke,Single Light,735000
40000,11,4 stroke,Double Light,850000
21588,9,4 stroke,Double Light,860000
60000,16,4 stroke,Single Light,690000
63826,14,4 stroke,Double Light,630000
65000,11,4 stroke,Double Light,865000
250000,31,2 stroke,Single Light,300000
48956,8,4 stroke,Double Light,975000
65210,19,2 stroke,Single Light,480000
65421,12,4 stroke,Double Light,830000
53453,16,4 stroke,Single Light,565000
31224,17,4 stroke,Single Light,558000
45000,12,4 stroke,Double Light,780000
55000,12,4 stroke,Double Light,725000
25000,13,4 stroke,Double Light,630000
20000,25,2 stroke,Single Light,288000
50000,13,4 stroke,Double Light,585000
100000,13,4 stroke,Double Light,760000
78000,20,2 stroke,Single Light,640000
38000,12,4 stroke,Double Light,885000
65841,11,4 stroke,Double Light,850000
25000,19,2 stroke,Single Light,500000
52000,9,4 stroke,Double Light,863000
44431,10,4 stroke,Double Light,790000
74512,11,4 stroke,Double Light,980000
12345,16,4 stroke,Single Light,390000
12345,17,2 stroke,Single Light,635000
65800,14,4 stroke,Double Light,490000
52000,7,4 stroke,Double Light,1125000
65000,11,4 stroke,Double Light,815000
37000,12,4 stroke,Double Light,800000
35576,26,2 stroke,Single Light,360000
30000,14,4 stroke,Double Light,830000
50000,18,4 stroke,Single Light,600000
45453,12,4 stroke,Double Light,795000
43322,13,4 stroke,Double Light,620000
87300,12,4 stroke,Double Light,885000
62000,17,4 stroke,Single Light,670000
45000,20,2 stroke,Single Light,530000
68000,11,4 stroke,Double Light,720000
45000,5,4 stroke,Double Light,1470000
48000,8,4 stroke,Double Light,980000
95000,10,4 stroke,Double Light,750000
35000,7,4 stroke,Double Light,1150000
60000,17,2 stroke,Single Light,605000
48950,12,4 stroke,Double Light,765000
12500,12,4 stroke,Double Light,870000
75000,19,2 stroke,Single Light,525000
67634,15,4 stroke,Single Light,700000
75000,27,2 stroke,Single Light,410000
45000,11,4 stroke,Double Light,870000
74512,11,4 stroke,Double Light,870000
83000,10,4 stroke,Double Light,875000
48000,8,4 stroke,Double Light,1075000
45000,21,2 stroke,Single Light,490000
44424,11,4 stroke,Double Light,785000
85000,9,4 stroke,Double Light,900000
45864,18,4 stroke,Single Light,495000
